,tractid,nta_name,totpop00,pop24_00,NHW00,A20_34y00,colleg00,mdfami00,mdrent00,Unnamed: 9,totpop16,pop24_16,NHW16,A20_34y16,College16,mdfami16,mdrent16,Unnamed: 17,NHW00_16,A20_34y00_16,College00_16,mdfami00_16,mdrent00_16,Unnamed: 23,scores_raw,score_0.025,score_0.5,score_0.975,Unnamed: 28,medprice04,medpr_unit04,medpr_sf04,medprice15,medpr_unit15,medpr_sf15,medpr_sf15_IA,sales04,sales15,Status_NYC
956,36047088800,Rugby-Remsen Village,4124,2532,9.0,881,270.0,31951,690,,4125,2761,79,796,602,53393,1208,,7.775649832,-0.096700306,1.045,0.671090107,0.750724638,,1.237727379,-0.781784785,0.159269663,1.057584409,,392230.0,159800.0,132.56,440000.0,197027.0,178.79,140.0,48.0,27.0,Low to Low
957,36047089000,Rugby-Remsen Village,6566,3978,163.0,1414,321.0,24135,643,,6370,4455,76,1269,548,34219,1177,,-0.519395941,-0.074931999,0.524,0.417816449,0.830482115,,-0.518125683,-0.941536667,-0.058237639,0.816498401,,320000.0,93333.33,96.75,575000.0,168333.333,169.12,132.0,19.0,13.0,Low to Low
958,36047089200,Brownsville,3930,2316,23.0,925,225.0,24556,686,,3756,2460,40,807,155,32391,1136,,0.81969718,-0.087151369,-0.351,0.319066623,0.655976676,,-1.373028429,-1.207640094,-0.255281247,0.673389595,,487500.0,152857.14,169.035,318000.0,130500.0,101.68,79.0,12.0,5.0,Low to Low
959,36047089400,Brownsville,3746,2031,30.0,990,168.0,35405,719,,3794,2317,206,1196,431,52566,1303,,5.779792655,0.192796707,1.249,0.48470555,0.812239221,,1.544663985,-0.192272956,0.762412403,1.717169681,,340000.0,173000.0,149.18,352550.0,223333.3335,195.315,152.5,89.0,44.0,Low to Low
960,36047089600,Brownsville,3654,2052,37.0,803,240.0,31571,674,,3471,2357,55,906,370,45921,1153,,0.564857857,0.187754219,0.342,0.454531057,0.710682493,,0.083243221,-0.749330885,0.256365533,1.253307542,,432500.0,149125.0,130.965,530000.0,176315.789,185.01,145.0,24.0,19.0,Low to Low
961,36047089800,Brownsville,1530,880,10.0,431,74.0,46595,726,,1676,1131,30,376,242,48050,1321,,1.738663484,-0.203605978,1.545,0.031226526,0.819559229,,0.123817356,-0.578202824,0.382847905,1.341731864,,315000.0,172500.0,155.02,360000.0,199166.6665,175.28,137.0,79.0,36.0,Low to Low
962,36047090000,Brownsville,5520,2817,19.0,1270,97.0,20167,384,,5283,2881,45,1005,412,27279,849,,1.474670492,-0.173161276,3.153,0.352655328,1.2109375,,1.655939377,-0.024036649,0.883798307,1.78902417,,338750.0,152750.0,126.095,325000.0,245446.5,200.53,157.0,70.0,34.0,Low to Low
963,36047090200,Brownsville,4884,2363,27.0,960,234.0,21005,355,,3339,2151,37,606,200,50147,527,,1.004459086,-0.076662174,-0.061,1.387383956,0.484507042,,-0.160685095,-0.505307204,0.436423258,1.389038572,,235000.0,212000.0,158.47,330500.0,292500.0,201.24,157.0,45.0,30.0,Low to Low
964,36047090600,Brownsville,3984,1853,21.0,823,60.0,12570,256,,4017,2356,100,1034,212,23007,446,,3.722785305,0.246057839,1.779,0.830310263,0.7421875,,1.957163281,0.452056863,1.420294928,2.405662666,,399000.0,183000.0,116.75,477938.5,137479.5,127.265,99.0,11.0,14.0,Low to Low
965,36047090800,Brownsville,3689,2112,24.0,696,78.0,13495,274,,6254,3963,108,1655,214,17875,422,,1.654381196,0.402618416,0.462,0.324564654,0.540145985,,0.259537871,-0.283944846,0.677420958,1.60354413,,245000.0,81666.67,81.67,340000.0,109210.526,107.53,84.0,15.0,15.0,Low to Low
966,36047091000,Brownsville,5642,2999,3.0,1084,36.0,12019,195,,5201,3333,18,1036,90,16354,394,,5.508748318,0.036756343,1.249,0.360678925,1.020512821,,1.442905253,0.143033843,1.087373183,2.0648341,,282500.0,141250.0,84.545,,,,,2.0,,
967,36047091200,Brownsville,7340,3327,69.0,1506,35.0,11577,247,,6920,3597,38,1751,241,24815,522,,-0.415849879,0.233250044,5.369,1.14347413,1.113360324,,2.786020196,0.640433815,1.583089271,2.564579524,,145000.0,48333.33,24.25,,,,,1.0,,
968,36047091600,Brownsville,4073,2105,29.0,870,190.0,22618,626,,4202,2744,24,1151,236,36795,925,,-0.197820414,0.282373199,-0.047,0.626801662,0.477635783,,-0.691496423,-0.66424494,0.235288988,1.095888577,,351000.0,180000.0,149.34,505000.0,200000.0,189.39,148.0,75.0,25.0,Low to Low
969,36047091800,Brownsville,2882,1604,7.0,532,165.0,25132,310,,2759,1783,20,585,321,31379,713,,1.9845182,0.148646807,0.75,0.248567563,1.3,,1.116673638,-0.008683029,0.953635164,1.913453475,,185500.0,183500.0,162.27,285000.0,284657.0,254.41,199.0,80.0,29.0,Low to Low
970,36047092000,Brownsville,3048,1590,3.0,570,185.0,35357,332,,3229,2162,8,765,374,44034,1088,,1.517187984,0.266874216,0.487,0.245411093,2.277108434,,1.84239943,0.05560815,1.063735441,2.081203004,,265000.0,229250.0,223.185,340000.0,267500.0,229.47,179.5,50.0,22.0,High to Low
971,36047092200,Brownsville,2709,1877,1.0,537,272.0,38875,573,,2909,1964,45,643,326,52031,1099,,40.90615332,0.115069588,0.145,0.338418006,0.917975567,,1.37991475,-0.304676039,0.636725604,1.592186252,,372500.0,182500.0,184.675,415250.0,207625.0,235.935,184.5,12.0,2.0,Low to Low
972,36047092400,Brownsville,2507,1221,6.5,477,68.0,34435,675,,3314,2123,4,793,344,44461,1023,,-0.534469152,0.257640858,1.909,0.291157253,0.515555556,,0.11294602,-0.224258212,0.654342001,1.587048823,,321291.0,190750.0,141.54,364500.0,219266.1665,197.03,154.0,49.0,20.0,Low to Low
973,36047092800,Rugby-Remsen Village,2850,1834,63.0,695,394.0,47083,755,,2987,1939,51,486,572,62527,1307,,-0.227605337,-0.33279222,0.373,0.328016482,0.731125828,,-1.164586185,-1.502909278,-0.503953429,0.502021404,,380000.0,142833.33,135.7,482276.0,187500.0,197.8,155.0,41.0,25.0,Low to Low
974,36047093000,Rugby-Remsen Village,2793,1866,39.0,583,330.0,39479,819,,2749,1996,3,646,503,62031,1217,,-0.921845706,0.125797187,0.425,0.571240406,0.485958486,,-1.406093683,-1.995985183,-0.870240761,0.25782295,,357500.0,209325.0,167.355,434500.0,212250.0,198.455,155.0,62.0,30.0,Low to Low
975,36047093200,East Flatbush-Farragut,1496,953,55.0,289,163.0,57828,708,,1256,955,18,276,296,101280,1146,,-0.610191083,0.137504683,0.812,0.751400706,0.618644068,,-0.044640013,-1.456791151,-0.551548673,0.379053906,,315000.0,201250.0,176.955,427500.0,222500.0,225.44,176.0,32.0,16.0,Low to Low
976,36047093400,Rugby-Remsen Village,2335,1586,71.0,430,215.0,36629,760,,2393,1794,52,536,522,66875,1074,,-0.285356939,0.216299478,1.146,0.825739168,0.413157895,,0.263758818,-1.249173634,-0.231591806,0.76270796,,307500.0,184000.0,172.38,365000.0,236250.0,217.95,170.0,56.0,27.0,Low to Low
977,36047093600,Rugby-Remsen Village,1843,1242,17.0,415,242.0,51932,718,,1863,1285,1,335,356,78750,1275,,-0.941807963,-0.201436988,0.422,0.516406069,0.775766017,,-1.653261079,-1.940438601,-0.914661214,0.073806794,,318000.0,180500.0,183.88,385000.0,263750.0,242.805,190.0,43.0,18.0,Low to Low
978,36047093800,Rugby-Remsen Village,2716,1706,8.0,518,279.0,39189,754,,2315,1599,36,624,299,42754,1209,,4.279481641,0.413297531,0.143,0.090969405,0.603448276,,0.051822522,-1.226566273,-0.285474305,0.661363353,,322500.0,177500.0,135.86,472500.0,235000.0,177.755,139.0,42.0,20.0,Low to Low
979,36047094401,Flatlands,3250,2019,51.0,743,423.0,51947,836,,3896,2911,50,962,559,88603,1348,,-0.182167734,0.080066935,-0.083,0.705642289,0.612440191,,-0.69595843,-1.784656962,-0.858845008,0.088229683,,340000.0,227500.0,150.625,512500.0,271250.0,225.905,176.5,58.0,24.0,Low to Low
980,36047094402,Flatlands,2821,1722,456.0,475,140.0,19737,336,,2897,1663,45,699,133,19129,430,,-0.903904675,0.432973493,-0.016,-0.030805087,0.279761905,,-2.570612602,-2.74233923,-1.682355516,-0.618986719,,,,,,,,,,,
981,36047094600,Rugby-Remsen Village,2061,1408,42.0,538,352.0,54948,772,,1812,1276,47,393,282,61210,1196,,0.27282403,-0.169135749,-0.116,0.113962292,0.549222798,,-1.722503008,-1.858161499,-0.94110202,-0.007958674,,350000.0,195000.0,195.94,364985.0,191525.0,215.445,168.5,53.0,24.0,Low to Low
982,36047095000,Canarsie,3182,1886,216.0,727,385.0,51086,821,,3252,2373,143,790,591,81023,1415,,-0.352213453,0.06326696,0.22,0.586011823,0.723507917,,-0.423581499,-1.644290171,-0.769678902,0.105972279,,450000.0,232500.0,193.525,422500.0,227375.0,176.885,138.0,62.0,28.0,Low to Low
983,36047095400,Canarsie,4742,2943,399.0,1116,474.0,42560,891,,4557,3047,31,909,777,75132,1457,,-0.919151621,-0.152417054,0.583,0.765319549,0.635241302,,-1.259780554,-2.229085377,-1.092497402,0.016736428,,425000.0,205000.0,177.605,505000.0,252500.0,232.97,182.0,98.0,29.0,Low to Low
984,36047095600,Canarsie,3966,2340,687.0,819,504.0,52000,927,,4709,3071,210,1274,906,65676,1705,,-0.742553746,0.310115382,0.37,0.263,0.839266451,,-0.579172804,-1.69124868,-0.811018775,0.071733806,,427500.0,215000.0,186.59,457150.0,256151.0,207.46,162.0,101.0,36.0,Low to Low
985,36047095800,Canarsie,3343,2159,643.0,626,503.0,55929,868,,3820,2799,140,820,613,68625,1423,,-0.809458282,0.146337588,-0.06,0.227002092,0.639400922,,-1.694230884,-2.156533787,-1.152360786,-0.15991822,,375180.0,212500.0,204.62,433250.0,285492.75,255.47,199.5,91.0,54.0,Low to Low
986,36047096200,Canarsie,1687,964,317.0,324,95.0,41653,932,,2055,1303,75,545,331,77159,1571,,-0.805774943,0.380876213,1.578,0.852423595,0.685622318,,0.573106282,-1.060900196,0.011975932,1.086933993,,357550.0,200000.0,183.425,372319.0,185000.0,197.75,154.0,52.0,21.0,Low to Low
987,36047096400,Canarsie,2146,1326,496.0,393,205.0,51389,928,,1875,1284,67,407,289,64263,1366,,-0.845395699,0.185305513,0.456,0.250520539,0.471982759,,-1.42200662,-1.802430559,-0.850737815,0.104850327,,365650.0,187500.0,178.26,430000.0,218000.0,199.15,156.0,97.0,49.0,Low to Low
988,36047096600,Canarsie,2114,1327,476.0,387,239.0,51779,901,,2445,1573,117,734,335,60000,1376,,-0.787477445,0.639876772,0.182,0.15877093,0.527192009,,-1.100405686,-1.708349109,-0.870546481,-0.037865721,,350000.0,222600.0,218.18,350000.0,190000.0,237.85,186.0,77.0,63.0,High to Low
989,36047096800,Canarsie,1380,753,237.0,329,66.0,46518,1031,,1513,935,184,309,319,82375,1436,,-0.291875476,-0.14335134,2.893,0.770819898,0.392822502,,0.396737165,-1.061547848,-0.141450411,0.782419445,,360000.0,217737.5,215.025,400000.0,221666.6665,246.425,193.0,52.0,22.0,High to Low
990,36047097000,Canarsie,2035,1273,341.0,460,142.0,38424,776,,2526,1650,205,621,325,85846,1377,,-0.515682068,0.087589074,0.766,1.234176556,0.774484536,,0.569077077,-0.945266822,0.065966472,1.08100115,,352500.0,197500.0,202.685,438875.0,231250.0,258.065,202.0,64.0,34.0,Low to Low
991,36047097400,Canarsie,2671,2026,610.0,469,337.0,53203,638,,2967,2071,210,476,323,59769,1439,,-0.690082713,-0.086327714,-0.062,0.123414093,1.255485893,,-1.194466727,-1.636932147,-0.715739788,0.187429676,,375500.0,206250.0,214.23,422500.0,242250.0,271.435,212.5,78.0,26.0,High to Low
992,36047098200,Canarsie,4685,2373,57.0,1022,99.0,17009,289,,4241,2400,25,764,228,27966,531,,-0.515485838,-0.174183063,1.277,0.644188371,0.837370242,,0.06490889,-1.330501408,-0.400105673,0.502910961,,,,,,,,,,,
993,36047098400,Canarsie,2158,1335,66.0,431,196.0,56090,871,,2143,1406,68,308,433,69844,1607,,0.037514671,-0.280380844,1.098,0.24521305,0.845005741,,-0.350050094,-1.714885241,-0.712356708,0.283919806,,395000.0,237000.0,186.4,435000.0,271500.0,240.43,188.0,45.0,28.0,Low to Low
994,36047098600,Canarsie,3072,1954,103.0,664,493.0,53646,882,,3107,2267,42,767,603,68646,1370,,-0.596826458,0.142108182,0.054,0.279610782,0.553287982,,-1.303349996,-1.948324353,-1.048225465,-0.143332542,,386000.0,194250.0,207.975,481000.0,229750.0,241.61,189.0,72.0,32.0,Low to Low
995,36047098800,Canarsie,3038,2118,497.0,683,371.0,47981,788,,3283,2155,295,586,513,75720,1317,,-0.450734256,-0.206048819,0.359,0.578124674,0.671319797,,-0.874868705,-1.746694669,-0.81990403,0.093149306,,404500.0,195550.0,237.82,320000.0,224000.0,261.36,204.0,66.0,27.0,High to Low
996,36047099000,Canarsie,1551,902,325.0,313,100.0,46250,910,,1774,1084,84,371,321,97734,1498,,-0.774028272,0.036305384,1.671,1.113167568,0.646153846,,0.413038675,-1.383956037,-0.422579688,0.519291104,,356000.0,208250.0,242.725,431700.0,218333.3335,249.655,195.0,70.0,36.0,High to Low
997,36047099200,Canarsie,1727,1031,263.0,340,208.0,69464,891,,2072,1422,106,371,317,77708,1588,,-0.664066973,-0.090510731,0.105,0.11868018,0.782267116,,-1.543357414,-2.062803826,-1.094102276,-0.129649088,,355000.0,232500.0,214.92,450000.0,262500.0,236.185,184.5,83.0,22.0,High to Low
998,36047099400,Canarsie,2030,1300,468.0,540,310.0,52857,914,,1838,1267,192,336,403,77083,1606,,-0.546887643,-0.312779591,0.334,0.458330968,0.757111597,,-1.199713955,-1.917120096,-1.005245533,-0.097789983,,395000.0,240000.0,217.63,498750.0,251250.0,226.415,177.0,53.0,28.0,High to Low
999,36047099600,Canarsie,3875,2290,642.0,799,487.0,48125,891,,4225,2940,186,1123,691,81207,1429,,-0.734280816,0.289074361,0.105,0.687418182,0.603815937,,-0.717614173,-1.794684263,-0.801608939,0.199149137,,365000.0,243360.0,190.48,442500.0,241250.0,239.265,187.0,101.0,48.0,Low to Low
1000,36047099800,Canarsie,3590,2202,749.0,741,627.0,58103,895,,3361,2371,177,866,709,80432,1504,,-0.747583707,0.248319113,0.05,0.384300294,0.680446927,,-1.057841197,-1.668005496,-0.814933563,0.018582479,,490000.0,221666.67,182.5,477250.0,212500.0,207.245,161.5,93.0,30.0,Low to Low
1001,36047100400,Canarsie,2883,1740,396.0,587,323.0,55972,850,,2887,1820,89,652,446,71193,1550,,-0.775563918,0.109193595,0.32,0.271939541,0.823529412,,-0.938216251,-1.915712878,-0.909478936,0.112993146,,426750.0,207500.0,181.425,470000.0,220000.0,185.51,145.0,56.0,33.0,Low to Low
1002,36047100600,Canarsie,2477,1581,688.0,461,393.0,55652,865,,2686,1900,76,663,591,89940,1640,,-0.898130271,0.326272001,0.251,0.616114425,0.895953757,,-0.58249107,-1.783025425,-0.828790741,0.119150689,,356500.0,205809.5,223.655,400000.0,217500.0,231.25,181.0,106.0,41.0,High to Low
1003,36047100800,Canarsie,2105,1267,509.0,421,276.0,65428,910,,2232,1394,177,518,421,69792,1317,,-0.672045651,0.160394265,0.386,0.066699272,0.447252747,,-1.496093553,-1.952154708,-1.041300406,-0.130434175,,360937.0,202750.0,215.39,428500.0,222083.3335,221.4,173.0,96.0,32.0,High to Low
1004,36047101000,Canarsie,2137,1322,657.0,430,192.0,45625,919,,2277,1379,114,460,444,64750,1605,,-0.837152546,0.003993423,1.217,0.419178082,0.746463547,,-0.504603597,-1.682454877,-0.72904779,0.235032904,,400000.0,216070.835,189.1,455000.0,220000.0,231.94,181.0,106.0,29.0,Low to Low
1005,36047101200,Canarsie,2027,1392,485.0,412,339.0,61161,773,,2261,1581,96,496,389,62500,1326,,-0.822547272,0.079288742,0.01,0.021893036,0.715394567,,-1.910077106,-2.177729825,-1.250109719,-0.348315201,,337500.0,200000.0,248.045,420000.0,230000.0,275.97,216.0,144.0,51.0,High to Low
1006,36047101400,Canarsie,2178,1283,206.0,453,313.0,54271,742,,2186,1602,89,428,479,64625,1257,,-0.569542277,-0.058645323,0.226,0.190783291,0.694070081,,-1.28049346,-1.986967106,-1.116059479,-0.226787889,,355040.5,198000.0,234.305,435000.0,230500.0,269.48,211.0,80.0,51.0,High to Low
1007,36047101600,Canarsie,1535,915,221.0,289,326.0,77142,896,,1710,1224,92,406,350,99348,1196,,-0.626313143,0.261073676,-0.197,0.287858754,0.334821429,,-1.88283984,-2.366421698,-1.365496674,-0.372800755,,400000.0,241000.0,172.68,480000.0,280000.0,224.0,175.0,44.0,17.0,Low to Low
1008,36047101800,Canarsie,2057,1273,365.0,489,359.0,61750,771,,1767,1317,35,347,549,97560,1351,,-0.888372057,-0.173927133,0.478,0.579919028,0.75226978,,-1.266682481,-1.939904798,-1.03093552,-0.116288853,,425000.0,279000.0,195.01,473000.0,337500.0,240.38,188.0,34.0,17.0,Low to Low
1009,36047102000,Canarsie,2052,1206,355.0,458,487.0,62813,893,,2171,1310,198,433,431,101950,1600,,-0.47282553,-0.106406602,-0.185,0.623071657,0.791713326,,-1.135312236,-2.048102151,-1.106336921,-0.143292713,,407000.0,255000.0,210.36,414500.0,402000.0,285.155,222.5,61.0,24.0,High to Low
1010,36047102200,Canarsie,2131,1442,457.0,476,246.0,53750,790,,2091,1369,111,340,386,72195,1304,,-0.752465239,-0.272050284,0.653,0.343162791,0.650632911,,-1.393042725,-1.910189792,-0.976957731,-0.058809262,,361000.0,197500.0,238.1,440000.0,237500.0,282.77,221.0,91.0,55.0,High to Low
1011,36047102400,Canarsie,2022,1238,476.0,386,302.0,50938,805,,2203,1559,91,595,485,90096,1556,,-0.82453072,0.414804118,0.275,0.768738466,0.932919255,,-0.047724478,-1.452246582,-0.475359094,0.468716383,,375000.0,220000.0,203.17,410000.0,252000.0,268.91,210.0,85.0,39.0,Low to Low
1012,36047102600,Canarsie,2762,1706,522.0,520,440.0,60500,882,,2448,1687,87,463,501,80833,1394,,-0.811955338,0.004592446,0.151,0.336082645,0.580498866,,-1.595082805,-1.971122005,-1.016483465,-0.074849077,,465000.0,221450.0,185.19,538290.5,273000.0,228.32,178.5,65.0,30.0,Low to Low
1013,36047102800,Canarsie,4032,2415,684.0,805,366.0,39098,566,,1767,1158,34,450,403,82045,1489,,-0.886575522,0.275559164,1.296,1.098444933,1.630742049,,1.375542339,-0.8721369,0.14427534,1.139446048,,427500.0,225000.0,170.2,530000.0,262500.0,218.66,171.0,40.0,15.0,Low to Low
1014,36047103400,Canarsie,1798,1003,337.0,319,91.0,18607,342,,3918,2268,227,801,406,27696,439,,-0.690884194,0.152304051,0.973,0.48847208,0.283625731,,-0.845741535,-1.782701746,-0.764468198,0.229077204,,,,,,,,,,,
1015,36047105801,Starrett City,5094,3429,1683.0,813,533.0,28520,381,,5913,4629,1530,1049,986,33208,718,,-0.216825792,0.111567919,0.37,0.164375877,0.884514436,,-0.416133554,-1.554157478,-0.411578317,0.709384913,,,,,,,,,,,
1016,36047105804,Starrett City,9529,6416,3147.0,1527,999.0,28517,381,,6475,4691,1229,1065,774,33963,597,,-0.425271552,0.026403501,0.06,0.190973805,0.566929134,,-1.397097633,-1.980264627,-0.939048857,0.109317828,,290000.0,145000.0,96.67,,,,,1.0,,
1017,36047107800,East New York,4428,3052,35.0,961,505.0,43490,736,,4276,3400,92,944,680,79028,1189,,1.722009889,0.017228507,0.209,0.817153369,0.61548913,,0.1894324,-1.079137642,-0.100367937,0.862398146,,334500.0,199375.0,198.755,375000.0,227272.25,239.565,187.0,50.0,26.0,Low to Low
1018,36047109800,East New York,1304,606,154.0,274,55.0,45375,686,,2256,1350,30,660,320,47670,1541,,-0.887399834,0.392296941,1.612,0.050578512,1.246355685,,0.155385017,-0.773434501,0.07024769,0.907850763,,355000.0,175000.0,159.09,430000.0,197200.0,189.8,148.0,69.0,31.0,Low to Low
1019,36047110400,East New York,3973,2463,50.0,949,333.0,30712,579,,4906,3085,50,1165,364,59596,972,,-0.190175296,-0.005852707,-0.127,0.940479291,0.678756477,,-0.575640642,-0.952276773,-0.2184833,0.537065049,,340000.0,175000.0,148.63,418000.0,180000.0,166.67,130.0,119.0,43.0,Low to Low
1020,36047110600,East New York,4277,2185,35.0,877,101.0,22188,414,,4284,2276,35,1029,239,24180,430,,-0.001633987,0.171400944,1.272,0.089778259,0.038647343,,-1.158755714,-1.93037501,-0.809909784,0.335474007,,,,,,,,,,,
1021,36047111000,East New York,3490,1907,22.0,718,108.0,19432,298,,3400,2000,40,810,166,18618,346,,0.86631016,0.157996068,0.466,-0.041889667,0.161073826,,-1.384315375,-1.861703106,-0.795724069,0.278038733,,,,,,,,,,,
1022,36047111600,East New York,2419,1445,66.0,518,201.0,26320,563,,3836,2059,162,769,278,36017,1553,,0.547848137,-0.063831875,-0.029,0.368427052,1.758436945,,0.389433439,-0.645560152,0.229478199,1.092671206,,323180.0,187527.5,168.81,331000.0,195879.0835,199.03,155.5,96.0,50.0,Low to Low
1023,36047111800,East New York,2678,1387,31.0,613,151.0,30000,681,,3093,2045,144,729,270,44531,1286,,3.021901693,0.029669163,0.213,0.484366667,0.888399413,,0.433332615,-0.494893516,0.491381117,1.505149215,,330000.0,159539.5,143.96,464000.0,190000.0,201.6,157.0,113.0,51.0,Low to Low
1024,36047112000,East New York,3114,1886,28.0,645,235.0,30521,727,,3069,2038,77,770,267,32386,1403,,1.790322581,0.211302826,0.051,0.061105468,0.929848693,,-0.154369572,-0.764571184,0.173106254,1.074970024,,337500.0,166666.33,150.38,441500.0,211000.0,192.825,150.5,91.0,44.0,Low to Low
1025,36047112200,East New York (Pennsylvania Ave),2887,1590,10.0,611,75.0,27033,687,,3810,2267,79,714,238,36250,1288,,4.986167979,-0.114519891,1.226,0.340953649,0.874818049,,0.954834449,-0.435406995,0.533158196,1.475656268,,340000.0,159500.0,144.565,442000.0,177628.3335,180.545,141.0,78.0,34.0,Low to Low
1026,36047112400,East New York,3291,1822,33.0,780,129.0,41172,723,,3160,1934,4,819,443,52891,1222,,-0.873762946,0.093528481,2.235,0.284635189,0.690179806,,-0.255046248,-0.779119946,0.138434894,1.058556042,,339000.0,168662.0,145.71,442000.0,166666.667,180.88,141.0,105.0,35.0,Low to Low
1027,36047112600,East New York (Pennsylvania Ave),3588,1744,34.0,788,102.0,23023,605,,3601,2189,141,769,197,52500,1178,,3.132087492,-0.027634738,0.539,1.280328367,0.947107438,,1.426882041,-0.150867677,0.813648221,1.77583615,,365000.0,167500.0,138.33,495000.0,244000.0,174.22,136.0,47.0,21.0,Low to Low
1028,36047112800,East New York (Pennsylvania Ave),3937,2143,44.0,949,307.0,28523,686,,3688,2355,221,924,438,40026,1240,,4.361843078,0.039394133,0.298,0.403288574,0.807580175,,0.460246292,-0.613609315,0.378192988,1.372895794,,295750.0,180900.0,169.515,360000.0,185000.0,178.9,140.0,110.0,67.0,Low to Low
1029,36047113000,East New York (Pennsylvania Ave),3544,1840,27.0,850,117.0,20682,561,,4194,2272,7,884,234,48261,1131,,-0.780921599,-0.121182642,0.62,1.333478387,1.016042781,,0.190332561,-0.685693329,0.273647887,1.226765052,,320000.0,157250.0,141.98,421000.0,203500.0,227.35,177.5,47.0,20.0,Low to Low
1030,36047113200,East New York (Pennsylvania Ave),1453,859,2.0,257,80.0,20433,620,,1939,1228,0,453,221,66771,1341,,-1.0,0.320848125,0.932,2.267802085,1.162903226,,0.352501577,-0.476975941,0.425173187,1.344011497,,113452.0,105420.0,54.245,397500.0,216250.0,191.165,149.5,94.0,34.0,Low to Low
